"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"chest triceps","Mar 29, 2026, 6:07 PM","Mar 29, 2026, 7:22 PM","","Chest Fly (Machine)",,"",1,"normal",45,15,,,
"chest triceps","Mar 29, 2026, 6:07 PM","Mar 29, 2026, 7:22 PM","","Dead Hang",,"",0,"normal",,,,35,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Pull Up",,"",0,"normal",,16,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Pull Up",,"",1,"normal",,12,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",15,13,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Back Extension (Weighted Hyperextension)",,"",2,"normal",15,13,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,20,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,15,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,17,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Reverse Curl (Barbell)",,"",1,"normal",15,20,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Lat Pulldown (Machine)",,"",0,"normal",52.5,11,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Lat Pulldown (Machine)",,"",1,"normal",55,12,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",55,15,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",60,16,,,
"back bicep","Mar 28, 2026, 6:29 PM","Mar 28, 2026, 7:37 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",63,15,,,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Leg Extension (Machine)",,"",0,"warmup",22.5,15,,,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Leg Extension (Machine)",,"",1,"normal",48,15,,,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Seated Calf Raise",,"",1,"normal",35,8,,,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Plank",,"",0,"normal",,,,195,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Side Plank",,"",0,"normal",,,,60,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Goblet Squat",,"",0,"normal",17.5,20,,,
"legs","Mar 27, 2026, 6:39 PM","Mar 27, 2026, 7:29 PM","","Goblet Squat",,"",1,"normal",20,18,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,17,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Bicep Curl (Dumbbell)",,"",2,"dropset",15,10,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Triceps Rope Pushdown",,"",0,"normal",18.5,15,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Triceps Rope Pushdown",,"",1,"normal",20.4,12,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Triceps Rope Pushdown",,"",2,"normal",20.4,10,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,20,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",17.5,12,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",15,11,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Skullcrusher (Dumbbell)",,"",1,"normal",15,11,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Plank",,"",0,"normal",,,,195,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Preacher Curl (Barbell)",,"",0,"normal",20,24,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Preacher Curl (Barbell)",,"",1,"normal",20,17,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Triceps Pushdown",,"",0,"normal",20,14,,,
"arms/shoulders","Mar 25, 2026, 6:38 PM","Mar 25, 2026, 7:45 PM","","Dead Hang",,"",0,"normal",,,,35,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Bench Press (Barbell)",,"",0,"normal",45,8,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Bench Press (Barbell)",,"",1,"normal",40,15,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,12,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",35,7,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Triceps Rope Pushdown",,"",0,"normal",20,11,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Triceps Rope Pushdown",,"",1,"dropset",15,4,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",15,10,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Skullcrusher (Dumbbell)",,"",1,"normal",10,20,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Triceps Pushdown",,"",0,"normal",20,15,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Push Up",,"",0,"normal",,30,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Plank",,"",0,"normal",,,,195,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Chest Fly (Machine)",,"",0,"warmup",40,15,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Chest Fly (Machine)",,"",1,"normal",45,15,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Dead Hang",,"",0,"normal",,,,35,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Overhead Triceps Extension (Cable)",,"",0,"normal",15,15,,,
"chest triceps","Mar 22, 2026, 6:49 PM","Mar 22, 2026, 8:12 PM","","Overhead Triceps Extension (Cable)",,"",1,"normal",12.5,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Pull Up",,"",0,"normal",,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Pull Up",,"",1,"normal",,10,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Pull Up",,"",2,"normal",,6,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,17,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,17,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",7.5,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,12,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",30,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",25,16,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Plank",,"",0,"normal",,,,195,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Lat Pulldown (Machine)",,"",0,"normal",52.5,13,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",55,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",60,15,,,
"back bicep","Mar 21, 2026, 5:49 PM","Mar 21, 2026, 6:58 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",60,15,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Shoulder Press (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",20,20,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,24,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",5,25,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",5,30,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Shrug (Dumbbell)",,"",0,"normal",30,14,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,15,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Plank",,"",0,"normal",,,,195,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Push Up",,"",0,"normal",,20,,,
"arms/shoulders","Mar 19, 2026, 6:34 PM","Mar 19, 2026, 7:35 PM","","Dead Hang",,"",0,"normal",,,,35,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Leg Extension (Machine)",,"",0,"warmup",18,15,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Leg Extension (Machine)",,"",1,"normal",48,15,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Seated Calf Raise",,"",1,"normal",35,12,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Lying Leg Curl (Machine)",,"",0,"normal",48,10,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Lying Leg Curl (Machine)",,"",1,"normal",45,5,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Plank",,"",0,"normal",,,,195,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Goblet Squat",,"",0,"normal",17.5,20,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Goblet Squat",,"",1,"normal",20,16,,,
"legs","Mar 18, 2026, 6:34 PM","Mar 18, 2026, 7:39 PM","","Dead Hang",,"",0,"normal",,,,35,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,16,,,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",25,15,,,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",15,18,,,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",15,13,,,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,16,,,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Reverse Curl (Barbell)",,"",1,"normal",20,16,,,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Plank",,"",0,"normal",,,,195,
"arms/shoulders","Mar 17, 2026, 6:37 PM","Mar 17, 2026, 7:40 PM","","Dead Hang",,"",0,"normal",,,,35,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Bench Press (Barbell)",,"",0,"normal",45,8,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,15,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",35,8,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Triceps Rope Pushdown",,"",0,"normal",20,16,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Triceps Rope Pushdown",,"",1,"normal",20,15,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",15,12,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Skullcrusher (Dumbbell)",,"",1,"normal",10,20,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Triceps Pushdown",,"",0,"normal",20,15,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Push Up",,"",0,"normal",,24,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Plank",,"",0,"normal",,,,195,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Chest Fly (Machine)",,"",0,"normal",48,13,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Chest Fly (Machine)",,"",1,"normal",45,15,,,
"chest triceps","Mar 15, 2026, 4:15 PM","Mar 15, 2026, 5:13 PM","","Dead Hang",,"",0,"normal",,,,32,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Pull Up",,"",0,"normal",,16,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Pull Up",,"",1,"normal",,13,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",15,15,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,15,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,17,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,16,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Reverse Curl (Barbell)",,"",1,"normal",20,16,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",30,12,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Plank",,"",0,"normal",,,,195,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Lat Pulldown (Machine)",,"",0,"normal",52.5,15,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Lat Pulldown (Machine)",,"",1,"normal",55,13,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",60,18,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",63,15,,,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Side Plank",,"",0,"normal",,,,60,
"back bicep","Mar 14, 2026, 6:28 PM","Mar 14, 2026, 7:44 PM","","Dead Hang",,"",0,"normal",,,,30,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Shoulder Press (Dumbbell)",,"",0,"normal",20,16,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",25,15,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Shoulder Press (Dumbbell)",,"",2,"normal",30,9,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,30,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,25,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",15,8,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Shrug (Dumbbell)",,"",0,"normal",35,12,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Shrug (Dumbbell)",,"",1,"normal",35,12,,,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Plank",,"",0,"normal",,,,195,
"arms/shoulders","Mar 12, 2026, 7:02 PM","Mar 12, 2026, 7:45 PM","","Dead Hang",,"",0,"normal",,,,35,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Leg Extension (Machine)",,"",0,"warmup",22.5,15,,,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Leg Extension (Machine)",,"",1,"normal",48,15,,,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Leg Extension (Machine)",,"",2,"normal",48,15,,,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Seated Calf Raise",,"",1,"normal",30,15,,,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Plank",,"",0,"normal",,,,195,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Side Plank",,"",0,"normal",,,,60,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Goblet Squat",,"",0,"normal",17.5,19,,,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Goblet Squat",,"",1,"normal",20,16,,,
"legs","Mar 11, 2026, 6:43 PM","Mar 11, 2026, 7:40 PM","","Dead Hang",,"",0,"normal",,,,35,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,15,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,16,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Bicep Curl (Dumbbell)",,"",2,"dropset",25,10,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Triceps Rope Pushdown",,"",0,"normal",20,15,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",15,18,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",17.5,12,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",15,12,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",7.5,15,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Plank",,"",0,"normal",,,,195,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Side Plank",,"",0,"normal",,,,60,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Push Up",,"",0,"normal",,10,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Preacher Curl (Barbell)",,"",0,"normal",20,20,,,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","Dead Hang",,"",0,"normal",,,,35,
"arms/shoulders","Mar 10, 2026, 5:19 PM","Mar 10, 2026, 6:39 PM","","suitcase carry",,"",0,"normal",20,,,35,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Bench Press (Barbell)",,"",0,"normal",40,12,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Bench Press (Barbell)",,"",1,"normal",50,6,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,17,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,15,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,15,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Triceps Rope Pushdown",,"",0,"normal",20,16,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Triceps Rope Pushdown",,"",1,"normal",20,15,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Push Up",,"",0,"normal",,30,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Cable Fly Crossovers",,"",0,"normal",10,15,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Cable Fly Crossovers",,"",1,"normal",10,15,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Cable Fly Crossovers",,"",2,"normal",7.5,15,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Cable Fly Crossovers",,"",3,"normal",7.5,10,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Plank",,"",0,"normal",,,,195,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Chest Fly (Machine)",,"",0,"normal",48,15,,,
"chest triceps","Mar 8, 2026, 6:07 PM","Mar 8, 2026, 7:30 PM","","Dead Hang",,"",0,"normal",,,,41,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Pull Up",,"",0,"normal",,16,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Pull Up",,"",1,"normal",,12,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,11,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Preacher Curl (Barbell)",,"",0,"normal",20,18,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,20,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Reverse Curl (Barbell)",,"",1,"normal",20,12,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Plank",,"",0,"normal",,,,195,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Lat Pulldown (Machine)",,"",0,"warmup",49,15,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Lat Pulldown (Machine)",,"",1,"normal",55,10,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Lat Pulldown (Machine)",,"",2,"normal",55,9,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",52.5,15,,,
"back bicep","Mar 7, 2026, 5:52 PM","Mar 7, 2026, 7:18 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",60,15,,,
